population	dam	sire	id	cohort	block_germination	date_sow	date_germination	block_garden	initial_size_mm	winter_survival_boolean	time_to_germination_days
LIJ	LIJ02	LIJ15	LIJ_02_15	south	south_O	2015-08-23	2015-09-01	south_O	44.67	TRUE	9
NMT	NMT03	NMT02	NMT_03_02	south	south_O	2015-08-23	2015-08-29	south_O	39.98	TRUE	6
LIJ	LIJ15	LIJ12	LIJ_15_12	south	south_O	2015-08-23	2015-08-30	south_O	39.02	TRUE	7
LIJ	LIJ05	LIJ01	LIJ_05_01	south	south_O	2015-08-23	2015-08-30	south_O	27.25	TRUE	7
NMT	NMT08	NMT06	NMT_08_06	south	south_O	2015-08-23	2015-08-29	south_O	32.16	TRUE	6
RCK	RCK13	RCK10	RCK_13_10	south	south_O	2015-08-23	2015-08-30	south_O	19.6	TRUE	7
WFM	WFM08	WFM06	WFM_08_06	south	south_O	2015-08-23	2015-08-31	south_O	50.79	TRUE	8
RCK	RCK01	RCK13	RCK_01_13	south	south_O	2015-08-23	2015-08-30	south_O	37.87	TRUE	7
LIJ	LIJ01	LIJ12	LIJ_01_12	south	south_O	2015-08-23	2015-09-01	south_O	23.6	TRUE	9
CUR	CUR15	CUR13	CUR_15_13	south	south_O	2015-08-23	2015-08-31	south_O	53.8	TRUE	8
LIJ	LIJ01	LIJ14	LIJ_01_14	south	south_O	2015-08-23	2015-08-29	south_O	13.25	TRUE	6
WFM	WFM13	WFM12	WFM_13_12	south	south_O	2015-08-23	2015-08-29	south_O	45.27	TRUE	6
LIJ	LIJ07	LIJ03	LIJ_07_03	south	south_O	2015-08-23	2015-08-31	south_O	23.51	TRUE	8
CUR	CUR13	CUR09	CUR_13_09	south	south_O	2015-08-23	2015-08-30	south_O	44.34	TRUE	7
CUR	CUR08	CUR06	CUR_08_06	south	south_O	2015-08-23	2015-08-29	south_O	47.67	TRUE	6
WFM	WFM11	WFM07	WFM_11_07	south	south_O	2015-08-23	2015-08-30	south_O	47.82	TRUE	7
WFM	WFM13	WFM09	WFM_13_09	south	south_O	2015-08-23	2015-08-30	south_O	45.46	TRUE	7
LIJ	LIJ08	LIJ03	LIJ_08_03	south	south_O	2015-08-23	2015-09-01	south_O	12.74	TRUE	9
RCK	RCK06	RCK04	RCK_06_04	south	south_O	2015-08-23	2015-08-31	south_O	42.54	TRUE	8
LIJ	LIJ06	LIJ02	LIJ_06_02	south	south_O	2015-08-23	2015-08-31	south_O	24.2	TRUE	8
LIJ	LIJ12	LIJ08	LIJ_12_08	south	south_O	2015-08-23	2015-09-01	south_O	15	TRUE	9
NMT	NMT08	NMT07	NMT_08_07	south	south_O	2015-08-23	2015-09-01	south_O	22.68	TRUE	9
RCK	RCK14	RCK13	RCK_14_13	south	south_O	2015-08-23	2015-08-30	south_O	19.45	TRUE	7
LIJ	LIJ08	LIJ06	LIJ_08_06	south	south_O	2015-08-23	2015-08-30	south_O	17.46	TRUE	7
CUR	CUR06	CUR04	CUR_06_04	south	south_O	2015-08-23	2015-08-28	south_O	43.78	TRUE	5
CUR	CUR03	CUR01	CUR_03_01	south	south_O	2015-08-23	2015-09-05	south_O	43.1	TRUE	13
RCK	RCK06	RCK03	RCK_06_03	south	south_O	2015-08-23	2015-09-01	south_O	21.8	TRUE	9
CUR	CUR05	CUR01	CUR_05_01	south	south_O	2015-08-23	2015-08-29	south_O	54.91	TRUE	6
RCK	RCK12	RCK10	RCK_12_10	south	south_O	2015-08-23	2015-09-18	NA	NA	NA	26
LIJ	LIJ11	LIJ08	LIJ_11_08	south	south_O	2015-08-23	2015-09-01	south_O	42.04	TRUE	9
NMT	NMT11	NMT08	NMT_11_08	south	south_O	2015-08-23	2015-08-28	south_O	34.28	TRUE	5
RCK	RCK15	RCK12	RCK_15_12	south	south_O	2015-08-23	2015-09-01	south_O	52.03	TRUE	9
RCK	RCK09	RCK08	RCK_09_08	south	south_O	2015-08-23	2015-08-31	south_O	50.1	TRUE	8
CUR	CUR06	CUR02	CUR_06_02	south	south_O	2015-08-23	2015-09-01	south_O	41.21	TRUE	9
LIJ	LIJ13	LIJ11	LIJ_13_11	south	south_O	2015-08-23	2015-08-29	south_O	26.36	TRUE	6
NMT	NMT14	NMT12	NMT_14_12	south	south_O	2015-08-23	2015-08-29	south_O	30.26	TRUE	6
RCK	RCK07	RCK04	RCK_07_04	south	south_O	2015-08-23	2015-09-02	south_O	28.76	TRUE	10
WFM	WFM08	WFM05	WFM_08_05	south	south_O	2015-08-23	2015-08-30	south_O	44.06	TRUE	7
WFM	WFM12	WFM10	WFM_12_10	south	south_O	2015-08-23	2015-08-28	south_O	25.83	TRUE	5
LIJ	LIJ15	LIJ11	LIJ_15_11	south	south_O	2015-08-23	2015-08-29	south_O	30.69	TRUE	6
RCK	RCK08	RCK07	RCK_08_07	south	south_O	2015-08-23	2015-08-30	south_O	33.28	TRUE	7
NMT	NMT11	NMT10	NMT_11_10	south	south_O	2015-08-23	2015-08-30	south_O	40.18	TRUE	7
CUR	CUR11	CUR07	CUR_11_07	south	south_O	2015-08-23	2015-08-28	south_O	NA	FALSE	5
WFM	WFM05	WFM01	WFM_05_01	south	south_O	2015-08-23	2015-08-29	south_O	44.31	TRUE	6
NMT	NMT01	NMT15	NMT_01_15	south	south_O	2015-08-23	2015-08-30	south_O	34.71	TRUE	7
WFM	WFM10	WFM08	WFM_10_08	south	south_O	2015-08-23	2015-08-30	south_O	41.22	TRUE	7
CUR	CUR08	CUR04	CUR_08_04	south	south_O	2015-08-23	2015-08-30	south_O	35.72	TRUE	7
RCK	RCK11	RCK08	RCK_11_08	south	south_O	2015-08-23	2015-08-30	south_O	21.75	TRUE	7
NMT	NMT05	NMT03	NMT_05_03	south	south_O	2015-08-23	2015-08-28	south_O	61.16	TRUE	5
NMT	NMT15	NMT13	NMT_15_13	south	south_O	2015-08-23	2015-08-30	south_O	31.32	TRUE	7
CUR	CUR13	CUR10	CUR_13_10	south	south_O	2015-08-23	2015-08-30	south_O	37.86	TRUE	7
RCK	RCK01	RCK15	RCK_01_15	south	south_O	2015-08-23	2015-09-01	south_O	20.62	TRUE	9
LIJ	LIJ15	LIJ13	LIJ_15_13	south	south_O	2015-08-23	2015-09-02	south_O	21.58	TRUE	10
RCK	RCK05	RCK03	RCK_05_03	south	south_O	2015-08-23	2015-08-30	south_O	24.25	TRUE	7
WFM	WFM12	WFM08	WFM_12_08	south	south_O	2015-08-23	2015-08-29	south_O	37.02	TRUE	6
CUR	CUR04	CUR15	CUR_04_15	south	south_O	2015-08-23	2015-08-30	south_O	27.58	TRUE	7
NMT	NMT07	NMT06	NMT_07_06	south	south_O	2015-08-23	2015-08-30	south_O	48.47	TRUE	7
WFM	WFM06	WFM02	WFM_06_02	south	south_O	2015-08-23	2015-08-29	south_O	25.31	TRUE	6
WFM	WFM11	WFM10	WFM_11_10	south	south_O	2015-08-23	2015-08-30	south_O	36.66	TRUE	7
WFM	WFM07	WFM03	WFM_07_03	south	south_O	2015-08-23	2015-08-28	south_O	43.14	TRUE	5
CUR	CUR04	CUR02	CUR_04_02	south	south_O	2015-08-23	2015-08-29	south_O	34.24	TRUE	6
LIJ	LIJ01	LIJ13	LIJ_01_13	south	south_O	2015-08-23	2015-08-29	south_O	4.07	TRUE	6
CUR	CUR12	CUR08	CUR_12_08	south	south_O	2015-08-23	2015-08-28	south_O	40.28	TRUE	5
NMT	NMT06	NMT04	NMT_06_04	south	south_O	2015-08-23	2015-08-29	south_O	32.6	TRUE	6
LIJ	LIJ02	LIJ14	LIJ_02_14	south	south_O	2015-08-23	2015-08-31	south_O	20.39	TRUE	8
NMT	NMT02	NMT01	NMT_02_01	south	south_O	2015-08-23	2015-08-30	NA	NA	NA	7
WFM	WFM02	WFM01	WFM_02_01	south	south_O	2015-08-23	2015-08-29	south_O	48.21	TRUE	6
WFM	WFM02	WFM13	WFM_02_13	south	south_O	2015-08-23	2015-08-29	south_O	18.32	TRUE	6
WFM	WFM06	WFM03	WFM_06_03	south	south_O	2015-08-23	2015-08-29	south_O	31.46	TRUE	6
CUR	CUR14	CUR12	CUR_14_12	south	south_O	2015-08-23	2015-08-28	south_O	26.63	TRUE	5
NMT	NMT10	NMT07	NMT_10_07	south	south_O	2015-08-23	2015-08-30	south_O	37.34	TRUE	7
RCK	RCK02	RCK14	RCK_02_14	south	south_O	2015-08-23	2015-08-30	south_O	19.05	TRUE	7
LIJ	LIJ02	LIJ13	LIJ_02_13	south	south_O	2015-08-23	2015-08-30	south_O	NA	TRUE	7
CUR	CUR12	CUR09	CUR_12_09	south	south_O	2015-08-23	2015-08-29	south_O	29.49	TRUE	6
LIJ	LIJ14	LIJ12	LIJ_14_12	south	south_O	2015-08-23	2015-08-31	south_O	24.79	TRUE	8
RCK	RCK15	RCK14	RCK_15_14	south	south_O	2015-08-23	2015-08-31	south_O	21.6	TRUE	8
NMT	NMT06	NMT03	NMT_06_03	south	south_O	2015-08-23	2015-08-28	south_O	30.81	TRUE	5
WFM	WFM15	WFM13	WFM_15_13	south	south_O	2015-08-23	2015-08-29	south_O	54.28	TRUE	6
NMT	NMT03	NMT01	NMT_03_01	south	south_O	2015-08-23	2015-08-28	south_O	28.32	TRUE	5
NMT	NMT10	NMT08	NMT_10_08	south	south_O	2015-08-23	2015-08-29	south_O	35.91	TRUE	6
RCK	RCK10	RCK07	RCK_10_07	south	south_O	2015-08-23	2015-08-30	south_O	20.02	TRUE	7
LIJ	LIJ05	LIJ15	LIJ_05_15	south	south_O	2015-08-23	2015-08-31	south_O	43.92	TRUE	8
CUR	CUR03	CUR15	CUR_03_15	south	south_O	2015-08-23	2015-08-29	south_O	24.67	TRUE	6
RCK	RCK12	RCK11	RCK_12_11	south	south_O	2015-08-23	2015-09-03	south_O	28.13	TRUE	11
LIJ	LIJ10	LIJ08	LIJ_10_08	south	south_O	2015-08-23	2015-08-30	south_O	32.08	TRUE	7
LIJ	LIJ09	LIJ07	LIJ_09_07	south	south_O	2015-08-23	2015-08-29	south_O	36.6	TRUE	6
WFM	WFM01	WFM12	WFM_01_12	south	south_O	2015-08-23	2015-08-28	south_O	28.26	TRUE	5
RCK	RCK10	RCK08	RCK_10_08	south	south_O	2015-08-23	2015-08-30	south_O	NA	TRUE	7
NMT	NMT03	NMT15	NMT_03_15	south	south_O	2015-08-23	2015-08-30	south_O	36.91	TRUE	7
WFM	WFM04	WFM14	WFM_04_14	south	south_O	2015-08-23	2015-08-31	south_O	31.47	TRUE	8
CUR	CUR09	CUR07	CUR_09_07	south	south_O	2015-08-23	2015-08-29	south_O	48.48	TRUE	6
RCK	RCK08	RCK05	RCK_08_05	south	south_O	2015-08-23	2015-08-31	south_O	29.11	TRUE	8
RCK	RCK07	RCK06	RCK_07_06	south	south_O	2015-08-23	2015-08-31	south_O	43.21	TRUE	8
WFM	WFM10	WFM09	WFM_10_09	south	south_O	2015-08-23	2015-08-30	south_O	44.87	TRUE	7
CUR	CUR01	CUR12	CUR_01_12	south	south_O	2015-08-23	2015-08-30	south_O	37.75	TRUE	7
NMT	NMT07	NMT04	NMT_07_04	south	south_O	2015-08-23	2015-08-29	south_O	35.81	TRUE	6
LIJ	LIJ10	LIJ07	LIJ_10_07	south	south_O	2015-08-23	2015-09-03	south_O	36.12	TRUE	11
WFM	WFM03	WFM14	WFM_03_14	south	south_O	2015-08-23	2015-08-29	south_O	31.63	TRUE	6
LIJ	LIJ11	LIJ09	LIJ_11_09	south	south_O	2015-08-23	2015-08-29	south_O	30.57	TRUE	6
NMT	NMT12	NMT10	NMT_12_10	south	south_O	2015-08-23	2015-08-29	south_O	27.81	TRUE	6
WFM	WFM04	WFM15	WFM_04_15	south	south_O	2015-08-23	2015-08-29	south_O	32.97	TRUE	6
CUR	CUR11	CUR09	CUR_11_09	south	south_O	2015-08-23	2015-08-31	south_O	48.46	TRUE	8
CUR	CUR15	CUR11	CUR_15_11	south	south_O	2015-08-23	2015-08-30	south_O	37	TRUE	7
NMT	NMT01	NMT14	NMT_01_14	south	south_O	2015-08-23	2015-08-30	south_O	35.27	TRUE	7
LIJ	LIJ09	LIJ05	LIJ_09_05	south	south_O	2015-08-23	2015-08-30	south_O	41.7	TRUE	7
NMT	NMT09	NMT08	NMT_09_08	south	south_O	2015-08-23	2015-08-30	south_O	34.83	TRUE	7
LIJ	LIJ06	LIJ01	LIJ_06_01	south	south_O	2015-08-23	2015-09-06	NA	NA	NA	14
CUR	CUR14	CUR10	CUR_14_10	south	south_O	2015-08-23	2015-08-29	south_O	26.77	TRUE	6
WFM	WFM07	WFM05	WFM_07_05	south	south_O	2015-08-23	2015-08-29	south_O	32.34	TRUE	6
LIJ	LIJ06	LIJ03	LIJ_06_03	south	south_O	2015-08-23	2015-09-03	south_O	32.34	TRUE	11
LIJ	LIJ13	LIJ09	LIJ_13_09	south	south_O	2015-08-23	2015-08-29	south_O	33.32	TRUE	6
RCK	RCK09	RCK07	RCK_09_07	south	south_O	2015-08-23	2015-08-31	south_O	37.21	TRUE	8
LIJ	LIJ13	LIJ11	LIJ_13_11	south	south_P	2015-08-23	2015-09-01	south_P	23.41	TRUE	9
CUR	CUR01	CUR13	CUR_01_13	south	south_P	2015-08-23	2015-08-31	south_P	35.5	TRUE	8
LIJ	LIJ05	LIJ01	LIJ_05_01	south	south_P	2015-08-23	2015-08-31	south_P	21.85	TRUE	8
RCK	RCK01	RCK14	RCK_01_14	south	south_P	2015-08-23	2015-09-03	south_P	21.88	TRUE	11
WFM	WFM10	WFM06	WFM_10_06	south	south_P	2015-08-23	2015-08-29	south_P	36.35	TRUE	6
RCK	RCK12	RCK09	RCK_12_09	south	south_P	2015-08-23	2015-09-01	south_P	33.9	TRUE	9
NMT	NMT04	NMT03	NMT_04_03	south	south_P	2015-08-23	2015-08-30	south_P	28.06	TRUE	7
LIJ	LIJ05	LIJ02	LIJ_05_02	south	south_P	2015-08-23	2015-08-30	south_P	52.53	TRUE	7
CUR	CUR01	CUR12	CUR_01_12	south	south_P	2015-08-23	2015-08-30	south_P	31.42	TRUE	7
WFM	WFM05	WFM01	WFM_05_01	south	south_P	2015-08-23	2015-08-29	south_P	33.23	TRUE	6
CUR	CUR05	CUR03	CUR_05_03	south	south_P	2015-08-23	2015-08-29	south_P	55.54	TRUE	6
RCK	RCK10	RCK07	RCK_10_07	south	south_P	2015-08-23	2015-08-31	south_P	35.59	TRUE	8
LIJ	LIJ13	LIJ09	LIJ_13_09	south	south_P	2015-08-23	2015-08-29	south_P	36.46	TRUE	6
CUR	CUR12	CUR09	CUR_12_09	south	south_P	2015-08-23	2015-08-29	south_P	35.33	TRUE	6
LIJ	LIJ01	LIJ12	LIJ_01_12	south	south_P	2015-08-23	2015-08-30	south_P	36.46	TRUE	7
CUR	CUR03	CUR01	CUR_03_01	south	south_P	2015-08-23	2015-08-29	south_P	36.51	TRUE	6
CUR	CUR05	CUR02	CUR_05_02	south	south_P	2015-08-23	2015-08-29	south_P	47.99	TRUE	6
RCK	RCK02	RCK15	RCK_02_15	south	south_P	2015-08-23	2015-08-30	south_P	26.26	FALSE	7
NMT	NMT06	NMT05	NMT_06_05	south	south_P	2015-08-23	2015-08-29	south_P	58.53	TRUE	6
CUR	CUR03	CUR15	CUR_03_15	south	south_P	2015-08-23	2015-08-29	south_P	35.03	TRUE	6
WFM	WFM07	WFM05	WFM_07_05	south	south_P	2015-08-23	2015-08-29	south_P	39.81	TRUE	6
RCK	RCK10	RCK08	RCK_10_08	south	south_P	2015-08-23	2015-08-30	south_P	29.31	TRUE	7
LIJ	LIJ07	LIJ03	LIJ_07_03	south	south_P	2015-08-23	2015-09-02	south_P	42.27	TRUE	10
LIJ	LIJ06	LIJ03	LIJ_06_03	south	south_P	2015-08-23	2015-08-30	NA	NA	NA	7
NMT	NMT05	NMT04	NMT_05_04	south	south_P	2015-08-23	2015-08-29	south_P	20.76	TRUE	6
CUR	CUR07	CUR05	CUR_07_05	south	south_P	2015-08-23	2015-08-29	south_P	38.46	TRUE	6
LIJ	LIJ09	LIJ05	LIJ_09_05	south	south_P	2015-08-23	2015-08-29	south_P	30.83	TRUE	6
LIJ	LIJ11	LIJ09	LIJ_11_09	south	south_P	2015-08-23	2015-08-31	south_P	25.3	TRUE	8
NMT	NMT14	NMT12	NMT_14_12	south	south_P	2015-08-23	2015-08-28	south_P	45.23	TRUE	5
RCK	RCK04	RCK02	RCK_04_02	south	south_P	2015-08-23	2015-08-30	south_P	33.29	TRUE	7
WFM	WFM14	WFM12	WFM_14_12	south	south_P	2015-08-23	2015-08-30	south_P	47.67	TRUE	7
CUR	CUR14	CUR12	CUR_14_12	south	south_P	2015-08-23	2015-08-30	south_P	25.4	TRUE	7
WFM	WFM08	WFM07	WFM_08_07	south	south_P	2015-08-23	2015-08-30	NA	NA	NA	7
CUR	CUR14	CUR10	CUR_14_10	south	south_P	2015-08-23	2015-08-29	south_P	22	TRUE	6
WFM	WFM01	WFM14	WFM_01_14	south	south_P	2015-08-23	2015-08-29	south_P	NA	FALSE	6
NMT	NMT12	NMT09	NMT_12_09	south	south_P	2015-08-23	2015-08-29	south_P	22.17	TRUE	6
RCK	RCK02	RCK14	RCK_02_14	south	south_P	2015-08-23	2015-08-30	south_P	32.62	TRUE	7
NMT	NMT01	NMT13	NMT_01_13	south	south_P	2015-08-23	2015-08-29	south_P	63.67	TRUE	6
NMT	NMT10	NMT09	NMT_10_09	south	south_P	2015-08-23	2015-08-29	south_P	42.32	TRUE	6
WFM	WFM11	WFM08	WFM_11_08	south	south_P	2015-08-23	2015-08-29	south_P	33.96	TRUE	6
WFM	WFM05	WFM03	WFM_05_03	south	south_P	2015-08-23	2015-09-03	south_P	30.91	TRUE	11
RCK	RCK03	RCK15	RCK_03_15	south	south_P	2015-08-23	2015-08-31	south_P	29.46	TRUE	8
CUR	CUR09	CUR06	CUR_09_06	south	south_P	2015-08-23	2015-08-28	south_P	19.37	TRUE	5
NMT	NMT13	NMT10	NMT_13_10	south	south_P	2015-08-23	2015-08-29	south_P	17.63	TRUE	6
RCK	RCK11	RCK10	RCK_11_10	south	south_P	2015-08-23	2015-09-01	south_P	14.67	FALSE	9
NMT	NMT04	NMT02	NMT_04_02	south	south_P	2015-08-23	2015-08-30	south_P	36.61	TRUE	7
CUR	CUR02	CUR15	CUR_02_15	south	south_P	2015-08-23	2015-08-30	south_P	48.93	TRUE	7
NMT	NMT09	NMT07	NMT_09_07	south	south_P	2015-08-23	2015-08-29	south_P	34.63	TRUE	6
CUR	CUR09	CUR07	CUR_09_07	south	south_P	2015-08-23	2015-08-29	south_P	54.97	TRUE	6
RCK	RCK15	RCK12	RCK_15_12	south	south_P	2015-08-23	2015-08-31	south_P	29.48	TRUE	8
WFM	WFM15	WFM14	WFM_15_14	south	south_P	2015-08-23	2015-08-29	south_P	50.36	TRUE	6
CUR	CUR12	CUR10	CUR_12_10	south	south_P	2015-08-23	2015-09-08	south_P	18.83	TRUE	16
RCK	RCK14	RCK13	RCK_14_13	south	south_P	2015-08-23	2015-08-30	south_P	23.75	TRUE	7
WFM	WFM13	WFM12	WFM_13_12	south	south_P	2015-08-23	2015-08-29	south_P	44.46	TRUE	6
LIJ	LIJ11	LIJ08	LIJ_11_08	south	south_P	2015-08-23	2015-08-30	south_P	30.12	TRUE	7
WFM	WFM06	WFM02	WFM_06_02	south	south_P	2015-08-23	2015-08-29	south_P	28.77	TRUE	6
RCK	RCK12	RCK10	RCK_12_10	south	south_P	2015-08-23	2015-08-31	south_P	41.32	TRUE	8
NMT	NMT12	NMT10	NMT_12_10	south	south_P	2015-08-23	2015-08-28	south_P	51.86	TRUE	5
LIJ	LIJ12	LIJ10	LIJ_12_10	south	south_P	2015-08-23	2015-08-29	south_P	36.03	TRUE	6
WFM	WFM13	WFM11	WFM_13_11	south	south_P	2015-08-23	2015-08-31	south_P	37.7	TRUE	8
CUR	CUR01	CUR14	CUR_01_14	south	south_P	2015-08-23	2015-08-29	south_P	16.11	TRUE	6
RCK	RCK14	RCK12	RCK_14_12	south	south_P	2015-08-23	2015-09-03	south_P	15.06	TRUE	11
WFM	WFM04	WFM15	WFM_04_15	south	south_P	2015-08-23	2015-08-29	south_P	21.24	TRUE	6
WFM	WFM02	WFM01	WFM_02_01	south	south_P	2015-08-23	2015-08-29	south_P	27.3	TRUE	6
NMT	NMT04	NMT01	NMT_04_01	south	south_P	2015-08-23	2015-08-30	south_P	29.82	TRUE	7
LIJ	LIJ15	LIJ11	LIJ_15_11	south	south_P	2015-08-23	2015-08-29	south_P	22.6	TRUE	6
NMT	NMT15	NMT13	NMT_15_13	south	south_P	2015-08-23	2015-08-29	south_P	41.92	TRUE	6
RCK	RCK09	RCK07	RCK_09_07	south	south_P	2015-08-23	2015-09-02	south_P	34.16	TRUE	10
NMT	NMT07	NMT04	NMT_07_04	south	south_P	2015-08-23	2015-08-30	south_P	33.61	TRUE	7
WFM	WFM10	WFM08	WFM_10_08	south	south_P	2015-08-23	2015-08-29	south_P	25.21	TRUE	6
NMT	NMT09	NMT08	NMT_09_08	south	south_P	2015-08-23	2015-08-29	south_P	20.67	TRUE	6
WFM	WFM04	WFM02	WFM_04_02	south	south_P	2015-08-23	2015-08-31	south_P	43.1	TRUE	8
NMT	NMT15	NMT12	NMT_15_12	south	south_P	2015-08-23	2015-08-29	south_P	30.07	TRUE	6
CUR	CUR02	CUR13	CUR_02_13	south	south_P	2015-08-23	2015-08-30	south_P	37.51	TRUE	7
CUR	CUR07	CUR04	CUR_07_04	south	south_P	2015-08-23	2015-08-29	south_P	37.69	TRUE	6
WFM	WFM01	WFM12	WFM_01_12	south	south_P	2015-08-23	2015-08-29	south_P	45.63	TRUE	6
NMT	NMT03	NMT01	NMT_03_01	south	south_P	2015-08-23	2015-08-29	south_P	57.77	TRUE	6
NMT	NMT07	NMT06	NMT_07_06	south	south_P	2015-08-23	2015-08-31	south_P	17.23	TRUE	8
CUR	CUR04	CUR02	CUR_04_02	south	south_P	2015-08-23	2015-08-29	south_P	41.46	TRUE	6
NMT	NMT14	NMT11	NMT_14_11	south	south_P	2015-08-23	2015-08-28	south_P	22.06	FALSE	5
WFM	WFM03	WFM15	WFM_03_15	south	south_P	2015-08-23	2015-08-28	south_P	35.2	TRUE	5
RCK	RCK05	RCK03	RCK_05_03	south	south_P	2015-08-23	2015-08-30	south_P	26.6	TRUE	7
CUR	CUR03	CUR14	CUR_03_14	south	south_P	2015-08-23	2015-08-28	south_P	40.44	TRUE	5
NMT	NMT03	NMT15	NMT_03_15	south	south_P	2015-08-23	2015-08-29	south_P	32.67	TRUE	6
LIJ	LIJ07	LIJ02	LIJ_07_02	south	south_P	2015-08-23	2015-08-29	south_P	50.39	TRUE	6
CUR	CUR11	CUR07	CUR_11_07	south	south_P	2015-08-23	2015-09-02	south_P	53.66	TRUE	10
CUR	CUR07	CUR03	CUR_07_03	south	south_P	2015-08-23	2015-08-29	south_P	37.05	TRUE	6
CUR	CUR10	CUR07	CUR_10_07	south	south_P	2015-08-23	2015-08-28	south_P	35.03	TRUE	5
WFM	WFM12	WFM09	WFM_12_09	south	south_P	2015-08-23	2015-08-29	south_P	30.94	TRUE	6
CUR	CUR15	CUR13	CUR_15_13	south	south_P	2015-08-23	2015-08-30	south_P	32.35	TRUE	7
LIJ	LIJ02	LIJ15	LIJ_02_15	south	south_P	2015-08-23	2015-08-31	south_P	27.08	TRUE	8
LIJ	LIJ10	LIJ07	LIJ_10_07	south	south_P	2015-08-23	2015-08-29	south_P	25.52	TRUE	6
NMT	NMT11	NMT10	NMT_11_10	south	south_P	2015-08-23	2015-08-29	south_P	34.94	TRUE	6
LIJ	LIJ10	LIJ06	LIJ_10_06	south	south_P	2015-08-23	2015-08-31	south_P	40.55	TRUE	8
CUR	CUR06	CUR03	CUR_06_03	south	south_P	2015-08-23	2015-08-29	south_P	63.32	TRUE	6
NMT	NMT14	NMT13	NMT_14_13	south	south_P	2015-08-23	2015-08-28	south_P	33.25	TRUE	5
LIJ	LIJ13	LIJ10	LIJ_13_10	south	south_P	2015-08-23	2015-08-31	south_P	38.16	TRUE	8
WFM	WFM06	WFM03	WFM_06_03	south	south_P	2015-08-23	2015-08-29	south_P	16.74	TRUE	6
WFM	WFM13	WFM09	WFM_13_09	south	south_P	2015-08-23	2015-08-29	south_P	44.13	TRUE	6
WFM	WFM15	WFM11	WFM_15_11	south	south_P	2015-08-23	2015-08-28	south_P	36.09	TRUE	5
WFM	WFM08	WFM06	WFM_08_06	south	south_P	2015-08-23	2015-08-30	south_P	44.39	TRUE	7
RCK	RCK12	RCK11	RCK_12_11	south	south_P	2015-08-23	2015-09-01	south_P	44.19	TRUE	9
WFM	WFM14	WFM10	WFM_14_10	south	south_P	2015-08-23	2015-08-31	south_P	28.92	TRUE	8
LIJ	LIJ06	LIJ01	LIJ_06_01	south	south_P	2015-08-23	2015-08-30	south_P	22.79	TRUE	7
CUR	CUR08	CUR06	CUR_08_06	south	south_P	2015-08-23	2015-08-29	south_P	37.08	TRUE	6
CUR	CUR12	CUR08	CUR_12_08	south	south_P	2015-08-23	2015-08-31	south_P	32.78	TRUE	8
RCK	RCK07	RCK06	RCK_07_06	south	south_P	2015-08-23	2015-08-31	south_P	14.94	FALSE	8
LIJ	LIJ02	LIJ13	LIJ_02_13	south	south_P	2015-08-23	2015-08-29	south_P	32.92	TRUE	6
LIJ	LIJ07	LIJ05	LIJ_07_05	south	south_P	2015-08-23	2015-08-30	south_P	40.32	TRUE	7
RCK	RCK01	RCK15	RCK_01_15	south	south_P	2015-08-23	2015-08-31	south_P	36.36	TRUE	8
WFM	WFM07	WFM03	WFM_07_03	south	south_P	2015-08-23	2015-08-29	south_P	33.88	TRUE	6
RCK	RCK01	RCK13	RCK_01_13	south	south_P	2015-08-23	2015-08-30	south_P	25.47	TRUE	7
CUR	CUR15	CUR12	CUR_15_12	south	south_P	2015-08-23	2015-08-30	south_P	25.64	TRUE	7
RCK	RCK13	RCK10	RCK_13_10	south	south_P	2015-08-23	2015-08-31	south_P	31.52	TRUE	8
NMT	NMT02	NMT15	NMT_02_15	south	south_P	2015-08-23	2015-08-30	south_P	48.61	TRUE	7
CUR	CUR14	CUR11	CUR_14_11	south	south_P	2015-08-23	2015-09-02	south_P	16	TRUE	10
LIJ	LIJ03	LIJ01	LIJ_03_01	south	south_P	2015-08-23	2015-08-30	south_P	37.05	TRUE	7
CUR	CUR11	CUR09	CUR_11_09	south	south_P	2015-08-23	2015-08-29	south_P	55.11	TRUE	6
WFM	WFM08	WFM05	WFM_08_05	south	south_P	2015-08-23	2015-08-30	south_P	37.14	TRUE	7
CUR	CUR11	CUR08	CUR_11_08	south	south_P	2015-08-23	2015-08-29	south_P	31.84	TRUE	6
NMT	NMT08	NMT05	NMT_08_05	south	south_P	2015-08-23	2015-08-29	south_P	15.63	FALSE	6
RCK	RCK05	RCK04	RCK_05_04	south	south_P	2015-08-23	2015-09-12	NA	NA	NA	20
RCK	RCK07	RCK04	RCK_07_04	south	south_P	2015-08-23	2015-08-30	south_P	28.49	TRUE	7
CUR	CUR09	CUR05	CUR_09_05	south	south_P	2015-08-23	2015-08-30	south_P	42.91	TRUE	7
RCK	RCK08	RCK05	RCK_08_05	south	south_P	2015-08-23	2015-08-31	south_P	35.52	TRUE	8
NMT	NMT06	NMT04	NMT_06_04	south	south_P	2015-08-23	2015-09-03	south_P	51.99	TRUE	11
NMT	NMT08	NMT07	NMT_08_07	south	south_P	2015-08-23	2015-09-02	south_P	17.45	TRUE	10
LIJ	LIJ12	LIJ09	LIJ_12_09	south	south_P	2015-08-23	2015-08-30	south_P	19.06	TRUE	7
RCK	RCK09	RCK06	RCK_09_06	south	south_P	2015-08-23	2015-08-30	south_P	33.49	TRUE	7
